snp_ID	snp_name	dbSNP_ID	chromosome	gbrowse_L_flank_start_bp	gbrowse_R_flank_end_bp	snp_start_bp	snp_end_bp	coordinate_system	experiment_ID	comments	entered_by
2	ss181348886	ss181348886	Gm05	4787548	4787669	4787609	4787610	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
3	ss181348883	ss181348883	Gm05	4947384	4947505	4947445	4947446	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
4	ss181799976	ss181799976	Gm05	5700918	5701039	5700979	5700980	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
5	ss181348862	ss181348862	Gm05	5407085	5407206	5407146	5407147	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
6	ss181347283	ss181347283	Gm05	6289150	6289271	6289211	6289212	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
7	ss181347270	ss181347270	Gm05	16232154	16232275	16232215	16232216	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
8	ss181347240	ss181347240	Gm05	10540091	10540212	10540152	10540153	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
9	ss181799897	ss181799897	Gm05	15584348	15584469	15584409	15584410	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
10	ss181799899	ss181799899	Gm05	5746387	5746508	5746448	5746449	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
11	ss181347265	ss181347265	Gm05	16144064	16144185	16144133	16144126	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
12	ss181799898	ss181799898	Gm05	16314183	16314304	16314244	16314245	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
13	ss181343016	ss181343016	Gm05	21255874	21255995	21255935	21255936	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
14	ss181343009	ss181343009	Gm05	25587737	25587858	25587798	25587799	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
15	ss181342999	ss181342999	Gm05	26054033	26054154	26054094	26054095	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
16	ss181342990	ss181342990	Gm05	26366439	26366560	26366500	26366501	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
17	ss181342695	ss181342695	Gm05	36475548	36475669	36475609	36475610	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
18	ss181353775	ss181353775	Gm05	36811058	36811179	36811119	36811120	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
19	ss181353773	ss181353773	Gm05	36768080	36768201	36768141	36768142	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
20	ss181800002	ss181800002	Gm05	36869685	36869806	36869746	36869733	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
21	ss181353913	ss181353913	Gm05	39694943	39695064	39695004	39695005	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
22	ss181359458	ss181359458	Gm05	39474953	39475074	39475014	39475015	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
23	ss181799862	ss181799862	Gm05	39447849	39447970	39447910	39447911	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
24	ss181359462	ss181359462	Gm05	39456356	39456477	39456417	39456398	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
25	ss181359503	ss181359503	Gm05	38138889	38139010	38138950	38138951	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
26	ss181355168	ss181355168	Gm08	153203	153324	153264	153265	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
27	ss181355167	ss181355167	Gm08	155626	155747	155687	155688	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
28	ss181355166	ss181355166	Gm08	158306	158427	158367	158368	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
29	ss181361525	ss181361525	Gm08	13255231	13255352	13255292	13255293	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
30	ss181360093	ss181360093	Gm08	13559175	13559296	13559236	13559237	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
31	ss181360097	ss181360097	Gm08	13509791	13509912	13509852	13509853	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
32	ss181360060	ss181360060	Gm08	14338480	14338601	14338541	14338542	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
33	ss181358643	ss181358643	Gm08	14582852	14582973	14582913	14582914	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
34	ss181358681	ss181358681	Gm08	16108329	16108450	16108390	16108391	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
35	ss181358683	ss181358683	Gm08	16129543	16129664	16129604	16129605	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
36	ss181799849	ss181799849	Gm08	16238215	16238336	16238276	16238277	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
37	ss181356846	ss181356846	Gm08	16292147	16292268	16292208	16292209	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
38	ss181799831	ss181799831	Gm08	16323010	16323131	16323071	16323072	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
39	ss181356843	ss181356843	Gm08	16340855	16340976	16340916	16340917	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
40	ss181356839	ss181356839	Gm08	16509149	16509270	16509210	16509211	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
41	ss181800022	ss181800022	Gm08	3208338	3208459	3208399	3208400	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
42	ss181347236	ss181347236	Gm08	3339284	3339405	3339345	3339346	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
43	ss181347234	ss181347234	Gm08	3369322	3369443	3369383	3369384	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
44	ss181356747	ss181356747	Gm08	18431674	18431795	18431735	18431736	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
45	ss181799916	ss181799916	Gm08	18748545	18748666	18748606	18748607	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
46	ss181361540	ss181361540	Gm08	18807535	18807656	18807596	18807597	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
47	ss181799915	ss181799915	Gm08	18871149	18871270	18871210	18871211	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
48	ss181361544	ss181361544	Gm08	19059003	19059124	19059064	19059065	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
49	ss181346234	ss181346234	Gm08	19652328	19652449	19652389	19652390	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
50	ss181346229	ss181346229	Gm08	19793748	19793869	19793809	19793810	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
51	ss181346144	ss181346144	Gm08	26322090	26322211	26322151	26322152	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
52	ss181348179	ss181348179	Gm08	35804663	35804784	35804724	35804725	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
53	ss181358689	ss181358689	Gm08	37464083	37464204	37464144	37464145	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
54	ss181348503	ss181348503	Gm08	40881088	40881209	40881149	40881150	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
55	ss181348502	ss181348502	Gm08	40888443	40888564	40888504	40888505	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
56	ss181348501	ss181348501	Gm08	40964214	40964335	40964275	40964276	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
57	ss181799982	ss181799982	Gm08	41022648	41022769	41022709	41022710	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
58	ss181799983	ss181799983	Gm08	41044215	41044336	41044276	41044266	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
59	ss181360997	ss181360997	Gm08	41129079	41129200	41129155	41129141	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
60	ss181361324	ss181361324	Gm08	41977283	41977404	41977344	41977345	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
61	ss181361327	ss181361327	Gm08	42003075	42003196	42003136	42003137	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
62	ss181361335	ss181361335	Gm08	42347032	42347153	42347093	42347094	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
63	ss181361336	ss181361336	Gm08	42367874	42367995	42367935	42367936	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
64	ss181361337	ss181361337	Gm08	42376638	42376759	42376699	42376700	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
65	ss181361140	ss181361140	Gm08	42541835	42541956	42541896	42541897	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
66	ss181799895	ss181799895	Gm08	43104811	43104932	43104872	43104849	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
67	ss181799877	ss181799877	Gm08	43452064	43452185	43452125	43452126	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
68	ss181360289	ss181360289	Gm08	43454324	43454445	43454385	43454386	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
69	ss181799878	ss181799878	Gm08	43471839	43471960	43471900	43471893	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
70	ss181360292	ss181360292	Gm08	43590659	43590780	43590720	43590721	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
71	ss181360294	ss181360294	Gm08	43594445	43594566	43594506	43594507	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
72	ss181799879	ss181799879	Gm08	43737771	43737892	43737832	43737833	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
73	ss181360301	ss181360301	Gm08	43845524	43845645	43845585	43845586	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
74	ss181360309	ss181360309	Gm08	43983603	43983724	43983664	43983665	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
75	ss181361608	ss181361608	Gm08	44516691	44516812	44516752	44516753	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
76	ss181361607	ss181361607	Gm08	44521656	44521777	44521717	44521709	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
77	ss181361609	ss181361609	Gm08	44477523	44477644	44477584	44477585	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
78	ss181357112	ss181357112	Gm08	44961313	44961434	44961374	44961375	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
79	ss181357086	ss181357086	Gm08	46161982	46162103	46162043	46162044	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
80	ss181361939	ss181361939	Gm11	128427	128548	128488	128489	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
81	ss181361940	ss181361940	Gm11	186280	186401	186341	186342	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
82	ss181799951	ss181799951	Gm11	232978	233099	233039	233040	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
83	ss181344723	ss181344723	Gm11	264810	264931	264871	264872	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
84	ss181344726	ss181344726	Gm11	370605	370726	370666	370667	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
85	ss181344732	ss181344732	Gm11	471184	471305	471245	471246	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
86	ss181351182	ss181351182	Gm11	2840543	2840664	2840604	2840605	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
87	ss181351179	ss181351179	Gm11	3063823	3063944	3063884	3063885	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
88	ss181799988	ss181799988	Gm11	3218330	3218451	3218391	3218392	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
89	ss181351176	ss181351176	Gm11	3277411	3277532	3277472	3277473	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
90	ss181351174	ss181351174	Gm11	3333544	3333665	3333605	3333606	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
91	ss181351171	ss181351171	Gm11	3401231	3401352	3401292	3401293	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
92	ss181351170	ss181351170	Gm11	3517805	3517926	3517866	3517867	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
93	ss181351168	ss181351168	Gm11	3641655	3641776	3641716	3641717	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
94	ss181351037	ss181351037	Gm11	8557444	8557565	8557505	8557506	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
95	ss181361621	ss181361621	Gm11	8608082	8608203	8608143	8608144	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
96	ss181361627	ss181361627	Gm11	8675632	8675753	8675693	8675694	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
97	ss181361633	ss181361633	Gm11	8838655	8838776	8838716	8838717	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
98	ss181361635	ss181361635	Gm11	8856518	8856639	8856579	8856580	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
99	ss181361636	ss181361636	Gm11	8942532	8942653	8942593	8942594	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
100	ss181799919	ss181799919	Gm11	8980652	8980773	8980713	8980629	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
101	ss181361638	ss181361638	Gm11	9016537	9016658	9016598	9016599	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
102	ss181358164	ss181358164	Gm11	9175981	9176102	9176070	9176043	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
103	ss181799845	ss181799845	Gm11	9354610	9354731	9354671	9354672	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
104	ss181358168	ss181358168	Gm11	9403857	9403978	9403918	9403919	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
105	ss181358202	ss181358202	Gm11	10881870	10881991	10881931	10881932	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
106	ss181353927	ss181353927	Gm11	11088467	11088588	11088528	11088518	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
107	ss181353929	ss181353929	Gm11	11129361	11129482	11129422	11129423	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
108	ss181353930	ss181353930	Gm11	11131513	11131634	11131574	11131575	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
109	ss181353957	ss181353957	Gm11	12339056	12339177	12339117	12339118	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
110	ss181353973	ss181353973	Gm11	14500376	14500497	14500507	14500438	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
111	ss181353977	ss181353977	Gm11	14733831	14733952	14733892	14733893	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
112	ss181353980	ss181353980	Gm11	14790354	14790475	14790415	14790416	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
113	ss181357060	ss181357060	Gm11	15155404	15155525	15155465	15155466	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
114	ss181357042	ss181357042	Gm11	15758580	15758701	15758641	15758642	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
115	ss181799833	ss181799833	Gm11	16603876	16603997	16603937	16603938	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
116	ss181357005	ss181357005	Gm11	16816420	16816541	16816481	16816482	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
117	ss181355671	ss181355671	Gm11	17270409	17270530	17270470	17270471	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
118	ss181355635	ss181355635	Gm11	18808004	18808125	18808065	18808066	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
119	ss181355613	ss181355613	Gm11	24568086	24568207	24568147	24568148	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
120	ss181360535	ss181360535	Gm11	30747233	30747354	30747294	30747295	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
121	ss181360530	ss181360530	Gm11	30630653	30630774	30630714	30630715	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
122	ss181360537	ss181360537	Gm11	30751776	30751897	30751837	30751838	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
123	ss181360523	ss181360523	Gm11	30582604	30582725	30582665	30582666	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
124	ss181360517	ss181360517	Gm11	30344177	30344298	30344238	30344239	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
125	ss181360513	ss181360513	Gm11	30113997	30114118	30114058	30114059	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
126	ss181355932	ss181355932	Gm11	29978672	29978793	29978733	29978734	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
127	ss181799821	ss181799821	Gm11	28097763	28097884	28097824	28097825	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
128	ss181355953	ss181355953	Gm11	28101923	28102044	28101984	28101985	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
129	ss181355948	ss181355948	Gm11	28502453	28502574	28502514	28502515	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
130	ss181355946	ss181355946	Gm11	28557125	28557246	28557186	28557187	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
131	ss181356918	ss181356918	Gm11	26755782	26755903	26755843	26755844	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
132	ss181356915	ss181356915	Gm11	26801048	26801169	26801109	26801110	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
133	ss181350074	ss181350074	Gm11	19364716	19364837	19364777	19364778	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
134	ss181350069	ss181350069	Gm11	21651547	21651668	21651608	21651609	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
135	ss181350082	ss181350082	Gm11	32444855	32444976	32444916	32444917	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
136	ss181354017	ss181354017	Gm11	34684280	34684401	34684341	34684342	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
137	ss181350078	ss181350078	Gm11	31273233	31273354	31273294	31273295	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
138	ss181354027	ss181354027	Gm11	35021030	35021151	35021091	35021092	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
139	ss181354031	ss181354031	Gm11	35108551	35108672	35108612	35108613	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
140	ss181354032	ss181354032	Gm11	35222909	35223030	35222970	35222971	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
141	ss181800004	ss181800004	Gm11	35525388	35525509	35525449	35525450	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
142	ss181354049	ss181354049	Gm11	35745866	35745987	35745927	35745928	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
143	ss181354059	ss181354059	Gm11	35995945	35996066	35996006	35996007	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
144	ss181354065	ss181354065	Gm11	36246790	36246911	36246851	36246852	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
145	ss181354071	ss181354071	Gm11	36466789	36466910	36466850	36466851	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
146	ss181799914	ss181799914	Gm11	36761333	36761454	36761394	36761395	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
147	ss181358291	ss181358291	Gm11	37408405	37408526	37408466	37408467	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
148	ss181358333	ss181358333	Gm11	37894172	37894293	37894233	37894234	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
149	ss181358330	ss181358330	Gm11	37967959	37968080	37968020	37968021	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
150	ss181354876	ss181354876	Gm14	158491	158612	158552	158553	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
151	ss181800018	ss181800018	Gm14	190867	190988	190928	190929	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
152	ss181354878	ss181354878	Gm14	276257	276378	276318	276319	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
153	ss181360141	ss181360141	Gm14	3464510	3464631	3464571	3464572	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
154	ss181799875	ss181799875	Gm14	3466165	3466286	3466226	3466227	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
155	ss181360178	ss181360178	Gm14	4199371	4199492	4199432	4199433	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
156	ss181350826	ss181350826	Gm14	4473261	4473382	4473322	4473323	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
157	ss181350838	ss181350838	Gm14	4652308	4652429	4652369	4652370	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
158	ss181361692	ss181361692	Gm14	4861082	4861203	4861143	4861144	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
159	ss181360138	ss181360138	Gm14	5200675	5200796	5200736	5200737	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
160	ss181799922	ss181799922	Gm14	5147199	5147320	5147260	5147261	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
161	ss181360106	ss181360106	Gm14	6105716	6105837	6105794	6105778	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
162	ss181360103	ss181360103	Gm14	6151541	6151662	6151602	6151603	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
163	ss181360101	ss181360101	Gm14	6183785	6183906	6183846	6183847	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
164	ss181360050	ss181360050	Gm14	6487235	6487356	6487296	6487277	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
165	ss181360018	ss181360018	Gm14	7336139	7336260	7336234	7336201	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
166	ss181360017	ss181360017	Gm14	7357686	7357807	7357747	7357748	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
167	ss181799874	ss181799874	Gm14	7447449	7447570	7447510	7447448	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
168	ss181362046	ss181362046	Gm14	7482839	7482960	7482900	7482901	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
169	ss181799989	ss181799989	Gm14	7482926	7483047	7482987	7482988	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
170	ss181360882	ss181360882	Gm14	7592688	7592809	7592749	7592750	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
171	ss181360877	ss181360877	Gm17	39577238	39577352	7654108	7654109	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
172	ss181360853	ss181360853	Gm14	8081596	8081717	8081657	8081658	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
173	ss181360851	ss181360851	Gm14	8088520	8088641	8088581	8088582	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
174	ss181800001	ss181800001	Gm14	8274930	8275051	8275018	8274992	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
175	ss181353340	ss181353340	Gm14	8648017	8648138	8648078	8648079	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
176	ss181353422	ss181353422	Gm14	12087126	12087247	12087187	12087188	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
177	ss181345562	ss181345562	Gm14	12713387	12713508	12713448	12713449	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
178	ss181345558	ss181345558	Gm14	12832968	12833089	12833029	12833030	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
179	ss181345521	ss181345521	Gm14	15024562	15024683	15024623	15024624	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
180	ss181345505	ss181345505	Gm14	18388966	18389087	18389027	18389028	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
181	ss181345455	ss181345455	Gm14	19577717	19577838	19577778	19577779	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
182	ss181345450	ss181345450	Gm14	19789688	19789809	19789749	19789750	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
184	ss181345443	ss181345443	Gm14	20397683	20397804	20397744	20397745	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
185	ss181345442	ss181345442	Gm14	20463891	20464012	20463952	20463953	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
186	ss181343862	ss181343862	Gm14	21658640	21658761	21658701	21658702	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
187	ss181343865	ss181343865	Gm14	22054758	22054879	22054819	22054820	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
188	ss181343873	ss181343873	Gm14	23375493	23375614	23375554	23375555	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
189	ss181343875	ss181343875	Gm14	23426751	23426872	23426812	23426813	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
